station_name,metadata,month,tmax,tmax_is_estimated,tmin,tmin_is_estimated,af,af_is_estimated,rain,rain_is_estimated,sun,sun_is_estimated,sun_instrument,provisional
hurn,,1972-03,12.1,False,2.4,False,4.0,False,100.6,False,166.6,False,Campbell Stokes recorder,False
hurn,,1972-04,13.2,False,5.0,False,2.0,False,61.1,False,175.5,False,Campbell Stokes recorder,False
hurn,,1972-05,14.4,False,6.8,False,0.0,False,79.4,False,168.2,False,Campbell Stokes recorder,False
hurn,,1972-06,15.5,False,7.8,False,0.0,False,56.7,False,156.7,False,Campbell Stokes recorder,False
hurn,,1972-07,20.6,False,11.1,False,0.0,False,32.6,False,198.4,False,Campbell Stokes recorder,False
hurn,,1972-08,21.0,False,10.4,False,0.0,False,25.4,False,207.8,False,Campbell Stokes recorder,False
hurn,,1972-09,17.3,False,7.1,False,0.0,False,29.6,False,150.6,False,Campbell Stokes recorder,False
hurn,,1972-10,15.0,False,6.5,False,1.0,False,26.4,False,105.6,False,Campbell Stokes recorder,False
hurn,,1972-11,10.4,False,2.0,False,12.0,False,95.6,False,78.2,False,Campbell Stokes recorder,False
hurn,,1972-12,10.1,False,2.9,False,10.0,False,125.8,False,58.6,False,Campbell Stokes recorder,False
hurn,,1973-01,7.8,False,1.3,False,13.0,False,46.7,False,27.0,False,Campbell Stokes recorder,False
hurn,,1973-02,8.4,False,0.1,False,14.0,False,15.9,False,88.1,False,Campbell Stokes recorder,False
hurn,,1973-03,11.0,False,0.0,False,18.0,False,14.9,False,143.8,False,Campbell Stokes recorder,False
hurn,,1973-04,12.3,False,2.6,False,6.0,False,40.2,False,180.9,False,Campbell Stokes recorder,False
hurn,,1973-05,15.9,False,7.3,False,1.0,False,77.3,False,176.6,False,Campbell Stokes recorder,False
hurn,,1973-06,20.1,False,9.5,False,0.0,False,51.6,False,237.5,False,Campbell Stokes recorder,False
hurn,,1973-07,20.9,False,11.0,False,0.0,False,27.9,False,193.4,False,Campbell Stokes recorder,False
hurn,,1973-08,22.9,False,12.0,False,0.0,False,37.0,False,218.7,False,Campbell Stokes recorder,False
hurn,,1973-09,19.8,False,10.3,False,0.0,False,52.4,False,161.9,False,Campbell Stokes recorder,False
hurn,,1973-10,14.3,False,4.7,False,7.0,False,63.9,False,125.8,False,Campbell Stokes recorder,False
hurn,,1973-11,11.1,False,2.5,False,12.0,False,31.4,False,81.8,False,Campbell Stokes recorder,False
hurn,,1973-12,9.4,False,1.8,False,13.0,False,49.9,False,53.1,False,Campbell Stokes recorder,False
hurn,,1974-01,10.0,False,3.9,False,3.0,False,121.1,False,43.5,False,Campbell Stokes recorder,False
hurn,,1974-02,9.5,False,2.0,False,10.0,False,120.9,False,80.4,False,Campbell Stokes recorder,False
hurn,,1974-03,10.3,False,2.2,False,10.0,False,35.9,False,104.5,False,Campbell Stokes recorder,False
hurn,,1974-04,14.2,False,2.9,False,7.0,False,10.4,False,191.8,False,Campbell Stokes recorder,False
hurn,,1974-05,15.9,False,5.9,False,1.0,False,41.8,False,237.6,False,Campbell Stokes recorder,False
hurn,,1974-06,19.2,False,9.5,False,0.0,False,59.7,False,217.7,False,Campbell Stokes recorder,False
hurn,,1974-07,19.7,False,11.7,False,0.0,False,39.0,False,190.8,False,Campbell Stokes recorder,False
hurn,,1974-08,20.1,False,10.2,False,0.0,False,83.9,False,209.6,False,Campbell Stokes recorder,False
hurn,,1974-09,16.6,False,8.7,False,1.0,False,176.0,False,159.5,False,Campbell Stokes recorder,False
hurn,,1974-10,11.9,False,4.1,False,2.0,False,49.1,False,127.1,False,Campbell Stokes recorder,False
hurn,,1974-11,11.2,False,4.8,False,0.0,False,150.6,False,64.2,False,Campbell Stokes recorder,False
hurn,,1974-12,11.1,False,5.8,False,1.0,False,45.4,False,48.5,False,Campbell Stokes recorder,False
hurn,,1975-01,10.5,False,3.8,False,6.0,False,115.4,False,49.5,False,Campbell Stokes recorder,False
hurn,,1975-02,9.5,False,0.8,False,13.0,False,24.3,False,90.8,False,Campbell Stokes recorder,False
hurn,,1975-03,8.9,False,1.8,False,10.0,False,80.8,False,91.2,False,Campbell Stokes recorder,False
hurn,,1975-04,12.6,False,3.7,False,9.0,False,37.9,False,159.2,False,Campbell Stokes recorder,False
hurn,,1975-05,15.2,False,6.0,False,0.0,False,32.2,False,199.5,False,Campbell Stokes recorder,False
hurn,,1975-06,21.7,False,8.7,False,0.0,False,9.4,False,320.1,False,Campbell Stokes recorder,False
hurn,,1975-07,22.6,False,12.3,False,0.0,False,15.6,False,258.0,False,Campbell Stokes recorder,False
hurn,,1975-08,23.6,False,12.5,False,0.0,False,46.0,False,248.2,False,Campbell Stokes recorder,False
hurn,,1975-09,18.4,False,8.6,False,0.0,False,143.8,False,156.0,False,Campbell Stokes recorder,False
hurn,,1975-10,14.7,False,5.8,False,2.0,False,14.8,False,137.7,False,Campbell Stokes recorder,False
hurn,,1975-11,11.1,False,2.2,False,7.0,False,67.3,False,93.7,False,Campbell Stokes recorder,False
hurn,,1975-12,7.8,False,0.6,False,15.0,False,25.1,False,57.1,False,Campbell Stokes recorder,False
hurn,,1976-01,9.1,False,2.8,False,11.0,False,9.6,False,60.0,False,Campbell Stokes recorder,False
hurn,,1976-02,7.5,False,2.1,False,11.0,False,34.4,False,35.2,False,Campbell Stokes recorder,False
hurn,,1976-03,9.6,False,0.7,False,13.0,False,37.4,False,136.0,False,Campbell Stokes recorder,False
hurn,,1976-04,13.8,False,2.3,False,8.0,False,7.0,False,206.2,False,Campbell Stokes recorder,False
hurn,,1976-05,17.4,False,7.1,False,2.0,False,17.0,False,235.3,False,Campbell Stokes recorder,False
hurn,,1976-06,23.4,False,11.0,False,0.0,False,6.0,False,256.5,False,Campbell Stokes recorder,False
hurn,,1976-07,24.9,False,13.0,False,0.0,False,10.0,False,302.7,False,Campbell Stokes recorder,False
hurn,,1976-08,24.6,False,10.2,False,0.0,False,13.6,False,308.4,False,Campbell Stokes recorder,False
hurn,,1976-09,18.1,False,9.1,False,0.0,False,118.2,False,139.2,False,Campbell Stokes recorder,False
hurn,,1976-10,14.6,False,7.8,False,1.0,False,175.4,False,66.1,False,Campbell Stokes recorder,False
hurn,,1976-11,10.5,False,2.5,False,9.0,False,128.4,False,69.1,False,Campbell Stokes recorder,False
hurn,,1976-12,6.1,False,-1.0,False,20.0,False,125.8,False,53.6,False,Campbell Stokes recorder,False
hurn,,1977-01,6.8,False,0.3,False,14.0,False,96.6,False,43.0,False,Campbell Stokes recorder,False
hurn,,1977-02,9.6,False,3.5,False,7.0,False,131.1,False,85.3,False,Campbell Stokes recorder,False
hurn,,1977-03,10.9,False,4.3,False,5.0,False,85.3,False,114.7,False,Campbell Stokes recorder,False
hurn,,1977-04,11.8,False,3.0,False,9.0,False,17.2,False,181.2,False,Campbell Stokes recorder,False
hurn,,1977-05,16.4,False,5.9,False,3.0,False,52.4,False,238.2,False,Campbell Stokes recorder,False
hurn,,1977-06,16.5,False,8.5,False,0.0,False,93.2,False,156.2,False,Campbell Stokes recorder,False
hurn,,1977-07,21.2,False,11.6,False,0.0,False,25.7,False,222.2,False,Campbell Stokes recorder,False
hurn,,1977-08,20.1,False,10.9,False,0.0,False,114.5,False,174.5,False,Campbell Stokes recorder,False
hurn,,1977-09,17.1,False,9.2,False,0.0,False,31.4,False,141.6,False,Campbell Stokes recorder,False
hurn,,1977-10,16.0,False,8.6,False,0.0,False,55.2,False,122.1,False,Campbell Stokes recorder,False
hurn,,1977-11,10.4,False,3.9,False,9.0,False,84.7,False,108.1,False,Campbell Stokes recorder,False
hurn,,1977-12,9.9,False,4.0,False,2.0,False,119.0,False,44.9,False,Campbell Stokes recorder,False
hurn,,1978-01,7.6,False,0.5,False,14.0,False,100.2,False,85.8,False,Campbell Stokes recorder,False
hurn,,1978-02,6.1,False,0.1,False,15.0,False,124.1,False,72.5,False,Campbell Stokes recorder,False
hurn,,1978-03,10.6,False,2.9,False,8.0,False,67.1,False,133.0,False,Campbell Stokes recorder,False
hurn,,1978-04,10.7,False,3.0,False,7.0,False,58.1,False,129.1,False,Campbell Stokes recorder,False
hurn,,1978-05,16.6,False,6.0,False,0.0,False,38.6,False,213.8,False,Campbell Stokes recorder,False
hurn,,1978-06,18.7,False,9.0,False,0.0,False,28.8,False,199.1,False,Campbell Stokes recorder,False
hurn,,1978-07,19.1,False,11.4,False,0.0,False,86.5,False,142.2,False,Campbell Stokes recorder,False
hurn,,1978-08,19.8,False,10.7,False,0.0,False,44.7,False,205.2,False,Campbell Stokes recorder,False
hurn,,1978-09,18.9,False,8.7,False,0.0,False,19.7,False,179.5,False,Campbell Stokes recorder,False
hurn,,1978-10,16.4,False,7.3,False,0.0,False,2.3,False,108.7,False,Campbell Stokes recorder,False
hurn,,1978-11,12.5,False,5.0,False,6.0,False,18.7,False,71.5,False,Campbell Stokes recorder,False
hurn,,1978-12,8.6,False,3.1,False,10.0,False,208.2,False,28.3,False,Campbell Stokes recorder,False
hurn,,1979-01,4.8,False,-3.9,False,24.0,False,97.7,False,78.9,False,Campbell Stokes recorder,False
hurn,,1979-02,5.3,False,-1.5,False,17.0,False,67.3,False,60.4,False,Campbell Stokes recorder,False
hurn,,1979-03,8.7,False,1.8,False,7.0,False,93.9,False,110.7,False,Campbell Stokes recorder,False
hurn,,1979-04,12.2,False,4.3,False,4.0,False,56.1,False,142.7,False,Campbell Stokes recorder,False
hurn,,1979-05,14.2,False,5.2,False,6.0,False,113.7,False,227.8,False,Campbell Stokes recorder,False
hurn,,1979-06,18.1,False,9.6,False,0.0,False,35.4,False,171.4,False,Campbell Stokes recorder,False
hurn,,1979-07,22.1,False,11.5,False,0.0,False,32.4,False,220.6,False,Campbell Stokes recorder,False
hurn,,1979-08,19.2,False,10.7,False,0.0,False,48.3,False,203.1,False,Campbell Stokes recorder,False
hurn,,1979-09,18.0,False,7.9,False,0.0,False,11.2,False,172.8,False,Campbell Stokes recorder,False
hurn,,1979-10,15.8,False,7.8,False,1.0,False,62.8,False,111.9,False,Campbell Stokes recorder,False
hurn,,1979-11,11.3,False,2.2,False,14.0,False,37.8,False,77.8,False,Campbell Stokes recorder,False
hurn,,1979-12,9.6,False,3.1,False,8.0,False,147.8,False,64.5,False,Campbell Stokes recorder,False
hurn,,1980-01,6.2,False,-2.3,False,24.0,False,54.2,False,88.9,False,Campbell Stokes recorder,False
hurn,,1980-02,9.9,False,3.1,False,5.0,False,76.9,False,65.4,False,Campbell Stokes recorder,False
hurn,,1980-03,8.8,False,1.7,False,7.0,False,94.6,False,85.2,False,Campbell Stokes recorder,False
hurn,,1980-04,14.1,False,4.0,False,5.0,False,30.7,False,196.2,False,Campbell Stokes recorder,False
hurn,,1980-05,17.0,False,5.4,False,2.0,False,32.4,False,225.9,False,Campbell Stokes recorder,False
hurn,,1980-06,18.7,False,9.4,False,0.0,False,109.0,False,196.7,False,Campbell Stokes recorder,False
hurn,,1980-07,19.1,False,10.3,False,0.0,False,38.6,False,161.7,False,Campbell Stokes recorder,False
hurn,,1980-08,20.8,False,11.9,False,0.0,False,72.4,False,190.5,False,Campbell Stokes recorder,False
hurn,,1980-09,18.9,False,11.3,False,0.0,False,60.6,False,140.6,False,Campbell Stokes recorder,False
hurn,,1980-10,13.7,False,4.8,False,5.0,False,114.5,False,132.2,False,Campbell Stokes recorder,False
hurn,,1980-11,9.4,False,3.6,False,9.0,False,47.5,False,78.8,False,Campbell Stokes recorder,False
hurn,,1980-12,9.4,False,2.2,False,11.0,False,56.4,False,86.3,False,Campbell Stokes recorder,False
hurn,,1981-01,8.6,False,1.7,False,11.0,False,29.3,False,62.5,False,Campbell Stokes recorder,False
hurn,,1981-02,7.3,False,-0.8,False,18.0,False,54.5,False,80.8,False,Campbell Stokes recorder,False
hurn,,1981-03,11.4,False,5.9,False,3.0,False,120.8,False,84.5,False,Campbell Stokes recorder,False
hurn,,1981-04,13.2,False,3.9,False,3.0,False,47.0,False,149.8,False,Campbell Stokes recorder,False
hurn,,1981-05,14.8,False,8.0,False,1.0,False,103.0,False,141.6,False,Campbell Stokes recorder,False
hurn,,1981-06,17.7,False,9.4,False,0.0,False,67.9,False,175.1,False,Campbell Stokes recorder,False
hurn,,1981-07,21.4,False,11.1,False,0.0,False,41.6,False,178.4,False,Campbell Stokes recorder,False
hurn,,1981-08,22.5,False,10.8,False,0.0,False,7.0,False,224.5,False,Campbell Stokes recorder,False
hurn,,1981-09,19.8,False,9.3,False,0.0,False,149.8,False,166.7,False,Campbell Stokes recorder,False
hurn,,1981-10,12.7,False,5.1,False,4.0,False,88.7,False,101.1,True,,False
hurn,,1981-11,11.5,False,3.8,False,9.0,False,36.3,False,52.9,False,Campbell Stokes recorder,False
hurn,,1981-12,6.0,False,-1.6,False,18.0,False,119.7,False,52.7,False,Campbell Stokes recorder,False
hurn,,1982-01,7.2,False,0.9,False,13.0,False,47.7,False,58.8,False,Campbell Stokes recorder,False
hurn,,1982-02,8.5,False,2.2,False,10.0,False,48.2,False,49.7,False,Campbell Stokes recorder,False
hurn,,1982-03,10.5,False,1.4,False,8.0,False,101.1,False,161.8,False,Campbell Stokes recorder,False
hurn,,1982-04,14.2,False,2.5,False,6.0,False,17.9,False,200.2,False,Campbell Stokes recorder,False
hurn,,1982-05,17.2,False,6.0,False,6.0,False,34.6,False,220.3,False,Campbell Stokes recorder,False
hurn,,1982-06,20.5,False,10.9,False,0.0,False,90.4,False,232.1,False,Campbell Stokes recorder,False
hurn,,1982-07,22.0,False,11.7,False,0.0,False,88.5,False,193.4,False,Campbell Stokes recorder,False
hurn,,1982-08,20.3,False,11.8,False,0.0,False,79.6,False,181.9,False,Campbell Stokes recorder,False
hurn,,1982-09,19.7,False,9.3,False,0.0,False,66.7,False,150.6,False,Campbell Stokes recorder,False
hurn,,1982-10,14.3,False,6.6,False,2.0,False,183.8,False,78.6,False,Campbell Stokes recorder,False
hurn,,1982-11,11.8,False,5.8,False,4.0,False,121.1,False,67.2,False,Campbell Stokes recorder,False
hurn,,1982-12,8.9,False,1.3,False,13.0,False,99.0,False,61.5,False,Campbell Stokes recorder,False
hurn,,1983-01,10.1,False,4.0,False,6.0,False,77.1,False,52.8,False,Campbell Stokes recorder,False
hurn,,1983-02,5.9,False,-0.9,False,18.0,False,18.9,False,97.5,False,Campbell Stokes recorder,False
hurn,,1983-03,10.4,False,2.3,False,8.0,False,44.6,False,94.7,False,Campbell Stokes recorder,False
hurn,,1983-04,11.4,False,2.7,False,5.0,False,85.8,False,161.3,False,Campbell Stokes recorder,False
hurn,,1983-05,14.4,False,6.9,False,0.0,False,97.3,False,163.0,False,Campbell Stokes recorder,False
hurn,,1983-06,19.5,False,10.6,False,0.0,False,93.9,False,192.9,False,Campbell Stokes recorder,False
hurn,,1983-07,25.8,False,13.5,False,0.0,False,9.0,False,273.8,False,Campbell Stokes recorder,False
hurn,,1983-08,23.9,False,11.5,False,0.0,False,14.0,False,254.1,False,Campbell Stokes recorder,False
hurn,,1983-09,18.4,False,10.0,False,0.0,False,65.7,False,111.7,False,Campbell Stokes recorder,False
hurn,,1983-10,14.6,False,6.7,False,4.0,False,79.9,False,112.9,False,Campbell Stokes recorder,False
hurn,,1983-11,11.2,False,4.1,False,6.0,False,46.4,False,52.4,False,Campbell Stokes recorder,False
hurn,,1983-12,9.9,False,2.2,False,11.0,False,116.7,False,71.0,False,Campbell Stokes recorder,False
hurn,,1984-01,8.6,False,1.0,False,10.0,False,153.8,False,83.3,False,Campbell Stokes recorder,False
hurn,,1984-02,7.9,False,0.8,False,10.0,False,36.7,False,80.2,False,Campbell Stokes recorder,False
hurn,,1984-03,9.0,False,1.2,False,10.0,False,73.4,False,87.8,False,Campbell Stokes recorder,False
hurn,,1984-04,14.4,False,1.6,False,11.0,False,0.9,False,247.1,False,Campbell Stokes recorder,False
hurn,,1984-05,15.1,False,5.7,False,1.0,False,79.6,False,157.9,False,Campbell Stokes recorder,False
hurn,,1984-06,20.6,False,9.2,False,0.0,False,27.0,False,295.0,False,Campbell Stokes recorder,False
hurn,,1984-07,22.7,False,10.1,False,0.0,False,13.7,False,276.1,False,Campbell Stokes recorder,False
hurn,,1984-08,23.2,False,11.6,False,0.0,False,14.9,False,200.8,False,Campbell Stokes recorder,False
hurn,,1984-09,18.7,False,10.0,False,0.0,False,55.5,False,118.8,False,Campbell Stokes recorder,False
hurn,,1984-10,15.3,False,7.2,False,1.0,False,91.3,False,86.5,False,Campbell Stokes recorder,False
hurn,,1984-11,12.1,False,4.4,False,7.0,False,146.9,False,61.2,False,Campbell Stokes recorder,False
hurn,,1984-12,9.7,False,0.9,False,14.0,False,99.8,False,62.0,False,Campbell Stokes recorder,False
hurn,,1985-01,4.2,False,-3.4,False,24.0,False,80.9,False,80.1,False,Campbell Stokes recorder,False
hurn,,1985-02,6.5,False,-0.8,False,16.0,False,44.6,False,80.5,False,Campbell Stokes recorder,False
hurn,,1985-03,9.0,False,0.1,False,16.0,False,59.2,False,117.9,False,Campbell Stokes recorder,False
hurn,,1985-04,13.6,False,3.7,False,4.0,False,45.7,False,157.3,False,Campbell Stokes recorder,False
hurn,,1985-05,16.4,False,6.8,False,1.0,False,37.0,False,195.5,False,Campbell Stokes recorder,False
hurn,,1985-06,18.2,False,8.9,False,0.0,False,61.6,False,191.4,False,Campbell Stokes recorder,False
hurn,,1985-07,22.0,False,10.9,False,0.0,False,45.5,False,232.5,False,Campbell Stokes recorder,False
hurn,,1985-08,19.0,False,11.4,False,0.0,False,115.8,False,189.0,False,Campbell Stokes recorder,False
hurn,,1985-09,19.3,False,9.5,False,0.0,False,30.5,False,150.2,False,Campbell Stokes recorder,False
hurn,,1985-10,15.1,False,7.1,False,1.0,False,25.5,False,115.1,False,Campbell Stokes recorder,False
hurn,,1985-11,8.4,False,-0.1,False,17.0,False,55.9,False,86.4,False,Campbell Stokes recorder,False
hurn,,1985-12,10.0,False,4.2,False,6.0,False,120.2,False,42.6,False,Campbell Stokes recorder,False
hurn,,1986-01,8.0,False,0.1,False,14.0,False,134.6,False,66.5,False,Campbell Stokes recorder,False
hurn,,1986-02,2.4,False,-3.3,False,24.0,False,5.9,False,76.6,False,Campbell Stokes recorder,False
hurn,,1986-03,8.9,False,1.3,False,10.0,False,69.1,False,106.0,False,Campbell Stokes recorder,False
hurn,,1986-04,10.3,False,1.5,False,10.0,False,64.2,False,154.7,False,Campbell Stokes recorder,False
hurn,,1986-05,14.5,False,6.9,False,1.0,False,72.6,False,192.4,False,Campbell Stokes recorder,False
hurn,,1986-06,20.7,False,9.8,False,0.0,False,20.6,False,224.0,False,Campbell Stokes recorder,False
hurn,,1986-07,21.4,False,11.5,False,0.0,False,43.4,False,190.6,False,Campbell Stokes recorder,False
hurn,,1986-08,18.5,False,10.2,False,0.0,False,107.9,False,171.7,False,Campbell Stokes recorder,False
hurn,,1986-09,16.6,False,5.7,False,0.0,False,28.7,False,161.6,False,Campbell Stokes recorder,False
hurn,,1986-10,15.8,False,6.9,False,1.0,False,77.1,False,110.6,False,Campbell Stokes recorder,False
hurn,,1986-11,12.2,False,3.9,False,5.0,False,138.4,False,79.6,False,Campbell Stokes recorder,False
hurn,,1986-12,10.2,False,2.2,False,13.0,False,125.4,False,64.5,False,Campbell Stokes recorder,False
hurn,,1987-01,3.9,False,-1.7,False,19.0,False,10.3,False,65.8,False,Campbell Stokes recorder,False
hurn,,1987-02,7.8,False,0.1,False,13.0,False,64.9,False,82.2,False,Campbell Stokes recorder,False
hurn,,1987-03,8.8,False,1.0,False,13.0,False,88.4,False,123.9,False,Campbell Stokes recorder,False
hurn,,1987-04,14.2,False,4.5,False,3.0,False,65.2,False,196.6,False,Campbell Stokes recorder,False
hurn,,1987-05,16.2,False,5.8,False,0.0,False,17.8,False,242.5,False,Campbell Stokes recorder,False
hurn,,1987-06,18.3,False,9.0,False,0.0,False,60.1,False,171.5,False,Campbell Stokes recorder,False
hurn,,1987-07,21.8,False,11.1,False,0.0,False,74.6,False,206.3,False,Campbell Stokes recorder,False
hurn,,1987-08,21.6,False,10.5,False,0.0,False,26.0,False,191.6,False,Campbell Stokes recorder,False
hurn,,1987-09,18.8,False,10.1,False,1.0,False,37.1,False,145.7,False,Campbell Stokes recorder,False
hurn,,1987-10,14.7,False,6.1,False,4.0,False,152.7,False,112.6,False,Campbell Stokes recorder,False
hurn,,1987-11,10.4,False,3.3,False,6.0,False,81.1,False,67.2,False,Campbell Stokes recorder,False
hurn,,1987-12,8.7,False,3.5,False,7.0,False,50.3,False,44.4,False,Campbell Stokes recorder,False
hurn,,1988-01,9.3,False,2.8,False,8.0,False,160.5,False,63.0,False,Campbell Stokes recorder,False
hurn,,1988-02,9.1,False,0.5,False,12.0,False,52.8,False,138.1,False,Campbell Stokes recorder,False
hurn,,1988-03,10.7,False,3.6,False,7.0,False,87.0,False,101.3,False,Campbell Stokes recorder,False
hurn,,1988-04,12.8,False,3.4,False,8.0,False,35.3,False,185.3,False,Campbell Stokes recorder,False
hurn,,1988-05,17.4,False,7.6,False,1.0,False,28.8,False,237.8,False,Campbell Stokes recorder,False
hurn,,1988-06,19.9,False,9.7,False,0.0,False,19.7,False,176.7,False,Campbell Stokes recorder,False
hurn,,1988-07,18.9,False,11.4,False,0.0,False,74.1,False,194.8,False,Campbell Stokes recorder,False
hurn,,1988-08,20.4,False,10.5,False,0.0,False,70.1,False,178.1,False,Campbell Stokes recorder,False
hurn,,1988-09,18.3,False,9.5,False,1.0,False,35.9,False,159.7,False,Campbell Stokes recorder,False
hurn,,1988-10,15.4,False,7.5,False,2.0,False,118.7,False,117.5,False,Campbell Stokes recorder,False
hurn,,1988-11,10.8,False,0.7,False,19.0,False,22.5,False,106.0,False,Campbell Stokes recorder,False
hurn,,1988-12,10.7,False,4.0,False,5.0,False,23.0,False,49.4,False,Campbell Stokes recorder,False
hurn,,1989-01,10.1,False,2.3,False,10.0,False,34.5,False,70.7,False,Campbell Stokes recorder,False
hurn,,1989-02,10.4,False,2.0,False,12.0,False,79.9,False,93.6,False,Campbell Stokes recorder,False
hurn,,1989-03,12.0,False,4.0,False,5.0,False,93.4,False,105.2,False,Campbell Stokes recorder,False
hurn,,1989-04,11.3,False,2.1,False,9.0,False,67.6,False,175.8,False,Campbell Stokes recorder,False
hurn,,1989-05,19.9,False,7.3,False,0.0,False,12.2,False,317.4,False,Campbell Stokes recorder,False
hurn,,1989-06,20.8,False,8.9,False,0.0,False,38.0,False,277.0,False,Campbell Stokes recorder,False
hurn,,1989-07,24.9,False,12.4,False,0.0,False,29.3,False,296.1,False,Campbell Stokes recorder,False
hurn,,1989-08,23.0,False,10.6,False,0.0,False,40.5,False,284.5,False,Campbell Stokes recorder,False
hurn,,1989-09,20.0,False,9.8,False,0.0,False,36.9,False,132.3,False,Campbell Stokes recorder,False
hurn,,1989-10,16.5,False,7.9,False,0.0,False,87.7,False,99.9,False,Campbell Stokes recorder,False
hurn,,1989-11,11.3,False,3.0,False,7.0,False,56.1,False,104.0,False,Campbell Stokes recorder,False
hurn,,1989-12,9.3,False,2.3,False,10.0,False,203.9,False,38.5,False,Campbell Stokes recorder,False
hurn,,1990-01,10.5,False,4.1,False,6.0,False,130.2,False,45.5,False,Campbell Stokes recorder,False
hurn,,1990-02,11.2,False,5.5,False,0.0,False,172.5,False,88.8,False,Campbell Stokes recorder,False
hurn,,1990-03,12.4,False,3.3,False,6.0,False,6.2,False,155.2,False,Campbell Stokes recorder,False
hurn,,1990-04,13.9,False,2.4,False,7.0,False,41.4,False,242.1,False,Campbell Stokes recorder,False
hurn,,1990-05,19.5,False,6.0,False,0.0,False,13.9,False,284.1,False,Campbell Stokes recorder,False
hurn,,1990-06,17.8,False,9.3,False,0.0,False,50.2,False,139.2,False,Campbell Stokes recorder,False
hurn,,1990-07,23.0,False,10.4,False,0.0,False,12.4,False,310.4,False,Campbell Stokes recorder,False
hurn,,1990-08,24.4,False,11.8,False,0.0,False,21.4,False,266.8,False,Campbell Stokes recorder,False
hurn,,1990-09,19.8,False,6.8,False,1.0,False,36.9,False,183.9,False,Campbell Stokes recorder,False
hurn,,1990-10,16.1,False,8.5,False,1.0,False,95.3,False,109.0,False,Campbell Stokes recorder,False
hurn,,1990-11,11.0,False,3.9,False,4.0,False,57.3,False,96.2,False,Campbell Stokes recorder,False
hurn,,1990-12,7.8,False,1.1,False,12.0,False,66.5,False,70.4,False,Campbell Stokes recorder,False
hurn,,1991-01,7.4,False,1.0,False,12.0,False,97.1,False,73.7,False,Campbell Stokes recorder,False
hurn,,1991-02,5.6,False,-2.5,False,20.0,False,35.7,False,87.0,False,Campbell Stokes recorder,False
hurn,,1991-03,11.9,False,4.0,False,7.0,False,96.9,False,104.1,False,Campbell Stokes recorder,False
hurn,,1991-04,12.5,False,3.4,False,5.0,False,44.2,False,169.6,False,Campbell Stokes recorder,False
hurn,,1991-05,16.3,False,6.4,False,1.0,False,10.7,False,175.9,False,Campbell Stokes recorder,False
hurn,,1991-06,16.5,False,8.9,False,0.0,False,111.5,False,161.7,False,Campbell Stokes recorder,False
hurn,,1991-07,21.3,False,12.4,False,0.0,False,78.2,False,219.3,False,Campbell Stokes recorder,False
hurn,,1991-08,22.8,False,11.7,False,0.0,False,12.1,False,260.2,False,Campbell Stokes recorder,False
hurn,,1991-09,20.8,False,9.5,False,0.0,False,65.6,False,185.6,False,Campbell Stokes recorder,False
hurn,,1991-10,14.2,False,6.5,False,3.0,False,96.4,False,89.7,False,Campbell Stokes recorder,False
hurn,,1991-11,10.8,False,2.9,False,9.0,False,51.4,False,67.7,False,Campbell Stokes recorder,False
hurn,,1991-12,8.7,False,1.3,False,11.0,False,35.2,False,53.5,False,Campbell Stokes recorder,False
hurn,,1992-01,7.0,False,0.2,False,17.0,False,20.2,False,66.8,False,Campbell Stokes recorder,False
hurn,,1992-02,9.2,False,1.2,False,14.0,False,31.8,False,60.2,False,Campbell Stokes recorder,False
hurn,,1992-03,11.3,False,3.8,False,2.0,False,60.1,False,70.8,False,Campbell Stokes recorder,False
hurn,,1992-04,12.9,False,4.4,False,5.0,False,83.9,False,158.6,False,Campbell Stokes recorder,False
hurn,,1992-05,19.4,False,7.9,False,0.0,False,21.5,False,279.5,False,Campbell Stokes recorder,False
hurn,,1992-06,21.4,False,9.4,False,0.0,False,28.4,False,253.8,False,Campbell Stokes recorder,False
hurn,,1992-07,20.9,False,12.6,False,0.0,False,51.1,False,169.7,False,Campbell Stokes recorder,False
hurn,,1992-08,20.3,False,12.3,False,0.0,False,89.7,False,151.2,False,Campbell Stokes recorder,False
hurn,,1992-09,17.8,False,10.6,False,0.0,False,97.7,False,130.6,False,Campbell Stokes recorder,False
hurn,,1992-10,12.6,False,3.4,False,7.0,False,52.7,False,126.7,False,Campbell Stokes recorder,False
hurn,,1992-11,12.4,False,4.2,False,3.0,False,148.4,False,71.4,False,Campbell Stokes recorder,False
hurn,,1992-12,7.7,False,0.6,False,16.0,False,96.5,False,65.1,False,Campbell Stokes recorder,False
hurn,,1993-01,10.2,False,3.2,False,8.0,False,101.8,False,38.8,False,Campbell Stokes recorder,False
hurn,,1993-02,7.9,False,2.3,False,6.0,False,9.8,False,62.6,False,Campbell Stokes recorder,False
hurn,,1993-03,10.8,False,1.4,False,13.0,False,54.4,False,139.9,False,Campbell Stokes recorder,False
hurn,,1993-04,13.8,False,5.8,False,4.0,False,98.8,False,129.0,False,Campbell Stokes recorder,False
hurn,,1993-05,16.9,False,7.8,False,0.0,False,51.1,False,190.3,False,Campbell Stokes recorder,False
hurn,,1993-06,20.4,False,10.1,False,0.0,False,57.2,False,230.2,False,Campbell Stokes recorder,False
hurn,,1993-07,20.6,False,11.1,False,0.0,False,56.7,False,189.7,False,Campbell Stokes recorder,False
